,PMID,Title,Journal,Spin in Abstract Title/Results,Spin in Abstract Conclusion,Medical specialty,Model Name,abstract,abstract_type,benefit_raw_answer,benefit_answer,benefit_log_probabilities,rigor_raw_answer,rigor_answer,rigor_log_probabilities,importance_raw_answer,importance_answer,importance_log_probabilities,full_text_raw_answer,full_text_answer,full_text_log_probabilities,another_trial_raw_answer,another_trial_answer,another_trial_log_probabilities
190,24519622,"Effect of surgical closing in total knee arthroplasty at flexion or extension: a prospective, randomized study.","Knee Surgery, Sports Traumatology, Arthroscopy",,Other,Orthopaedic,claude_4.0-sonnet,"Purpose:В The aim of this study was to evaluate the effect of knee position during wound closure (flexed vs. extended) in total knee arthroplasty on knee strength and function, as determined by knee society scores and isokinetic testing of extensor and flexor muscle groups.
Methods:В In a prospective, randomized, double-blind trial, 29 patients were divided in two groups: for Group 1 patients, surgical closing was performed with the knee extended, and for Group 2 patients, the knee flexed at 90В°. All the patients were treated with the same anaesthesia method, surgical team, surgical technique, prosthesis type, and rehabilitation process. American Knee Society Score values and knee flexion degrees were recorded. Isokinetic muscle strength measurements of both knees in flexion and extension were taken using 60В° and 180В°/s angular velocity. The peak torque and total work values, isokinetic muscle strength differences, and total work difference values were calculated for surgically repaired and healthy knees.
Results:В No significant difference in the mean American Knee Society Score values and knee flexion degrees was observed between the two groups. However, using isokinetic evaluation, a significant difference was found in the isokinetic muscle strength differences and total work difference of the flexor muscle between the two groups when patients were tested at 180В°/s. Less loss of strength was detected in the isokinetic muscle strength differences of the flexor muscle in Group 2 (-4.2%) than in Group 1 (-23.1%).
Conclusion:В For patients undergoing total knee arthroplasty, post-operative flexor muscle strength is improved if the knee is flexed during wound closure.",no_spin,6,6,"[{'token': 21, 'token_string': '6', 'logits': -0.7514081597328186, 'probability': 0.47170183062553406}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.00025781645672395825, 'probability': 0.9997422099113464}]",8,8,"[{'token': 23, 'token_string': '8', 'logits': -0.6309844851493835, 'probability': 0.5320677161216736}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.0003134713042527437, 'probability': 0.9996865391731262}]",6,6,"[{'token': 21, 'token_string': '6', 'logits': -1.0607478618621826, 'probability': 0.34619683027267456}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.00030083899036981165, 'probability': 0.9996991753578186}]",4,4,"[{'token': 19, 'token_string': '4', 'logits': -1.3127899169921875, 'probability': 0.26906833052635193}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.0003971264814026654, 'probability': 0.9996029138565063}]",6,6,"[{'token': 21, 'token_string': '6', 'logits': -0.9275604486465454, 'probability': 0.3955174386501312}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.0003797286772169173, 'probability': 0.9996203184127808}]"
191,24519622,"Effect of surgical closing in total knee arthroplasty at flexion or extension: a prospective, randomized study.","Knee Surgery, Sports Traumatology, Arthroscopy",,Other,Orthopaedic,claude_4.0-sonnet,"Purpose: The aim of this study was to evaluate the effect of knee position during wound closure (flexed vs. extended) in total knee arthroplasty on knee strength and function, as determined by knee society scores and isokinetic testing of extensor and flexor muscle groups.
Methods: In a prospective, randomized, double-blind trial, 29 patients were divided in two groups: for Group 1 patients, surgical closing was performed with the knee extended, and for Group 2 patients, the knee flexed at 90°. All the patients were treated with the same anaesthesia method, surgical team, surgical technique, prosthesis type, and rehabilitation process. The primary outcome was American Knee Society Score values. Secondary outcomes included knee flexion degrees and isokinetic muscle strength measurements of both knees in flexion and extension using 60° and 180°/s angular velocity. The peak torque and total work values, isokinetic muscle strength differences, and total work difference values were calculated for surgically repaired and healthy knees.
Results: No significant difference in the mean American Knee Society Score values was observed between the two groups. No significant difference in knee flexion degrees was observed between the two groups. Using isokinetic evaluation, a significant difference was found in the isokinetic muscle strength differences and total work difference of the flexor muscle between the two groups when patients were tested at 180°/s. Group 2 showed -4.2% change in isokinetic muscle strength differences of the flexor muscle compared to -23.1% in Group 1.
Conclusion: Knee flexion during wound closure was not more effective than knee extension on American Knee Society Score in patients undergoing total knee arthroplasty.",spin,4,4,"[{'token': 19, 'token_string': '4', 'logits': -0.528748631477356, 'probability': 0.5893419981002808}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.00036125810584053397, 'probability': 0.9996388554573059}]",8,8,"[{'token': 23, 'token_string': '8', 'logits': -0.5696983337402344, 'probability': 0.5656960606575012}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.0003083468764089048, 'probability': 0.9996917247772217}]",6,6,"[{'token': 21, 'token_string': '6', 'logits': -1.0618603229522705, 'probability': 0.3458119034767151}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.00027104519540444016, 'probability': 0.9997289180755615}]",4,4,"[{'token': 19, 'token_string': '4', 'logits': -1.0757404565811157, 'probability': 0.3410451412200928}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.0003178806509822607, 'probability': 0.9996821880340576}]",6,6,"[{'token': 21, 'token_string': '6', 'logits': -1.1132525205612183, 'probability': 0.328488826751709}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.0004472924047149718, 'probability': 0.9995527863502502}]"
192,24664198,Effectiveness of sustained stretching of the inferior capsule in the management of a frozen shoulder.,Clinical Orthopaedics and Related Research,  Other,Other,Orthopaedic,claude_4.0-sonnet,"Background: Physiotherapy treatment of frozen shoulder is varied, but most lack specific focus on the underlying disorder, which is the adhered shoulder capsule. Although positive effects were found after physiotherapy, the recurrence and prolonged disability of a frozen shoulder are major factors to focus on to provide the appropriate treatment.

Questions/purposes: We wished to study the effectiveness of a shoulder countertraction apparatus on ROM, pain, and function in patients with a frozen shoulder and compare their results with those of control subjects who received conventional physiotherapy.

Methods: A total of 100 participants were randomly assigned to an experimental group and a control group, with each group having 50 participants. The control group received physiotherapy and the experimental group received countertraction and physiotherapy. The total treatment time was 20 minutes a day for 5 days per week for 2 weeks. The outcome measures used were goniometer measurements, VAS, and the Oxford Shoulder Score.

Results: Improvements were seen in the scores for shoulder flexion (94.1Ў ± 19.79Ў at baseline increased to 161.9Ў ± 13.05Ў after intervention), abduction ROM (90.4Ў ± 21.18Ў at baseline increased to 154.8Ў ± 13.21Ў after intervention), and pain (8.00 ± 0.78 at baseline decreased to 3.48 ± 0.71 after intervention) in the experimental group. Sixty percent of the participants (n = 30) were improved to the fourth stage of satisfactory joint function according to the Oxford Shoulder Score in the experimental group compared with 18% (n = 9) in the control group (p < 0.001).

Conclusions: Incorporating shoulder countertraction along with physiotherapy improves shoulder function compared with physiotherapy alone for the treatment of a frozen shoulder. Additional studies are needed focusing on this concept to increase the generalizability of the counter-traction apparatus in various groups.",no_spin,8,8,"[{'token': 23, 'token_string': '8', 'logits': -0.3126111328601837, 'probability': 0.7315343022346497}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.00034433635300956666, 'probability': 0.9996557831764221}]",8,8,"[{'token': 23, 'token_string': '8', 'logits': -0.5247040390968323, 'probability': 0.5917304754257202}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.0005768066039308906, 'probability': 0.9994233846664429}]",8,8,"[{'token': 23, 'token_string': '8', 'logits': -0.5414996147155762, 'probability': 0.5818750262260437}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.000288087350782007, 'probability': 0.9997118711471558}]",8,8,"[{'token': 23, 'token_string': '8', 'logits': -0.4123999774456024, 'probability': 0.6620593667030334}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.00030787018476985395, 'probability': 0.9996922016143799}]",8,8,"[{'token': 23, 'token_string': '8', 'logits': -0.3428470194339752, 'probability': 0.7097467184066772}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.0004544417606666684, 'probability': 0.999545693397522}]"
193,24664198,Effectiveness of sustained stretching of the inferior capsule in the management of a frozen shoulder.,Clinical Orthopaedics and Related Research,  Other,Other,Orthopaedic,claude_4.0-sonnet,"Background: Physiotherapy treatment of frozen shoulder is varied, but most lack specific focus on the underlying disorder, which is the adhered shoulder capsule. Although positive effects were found after physiotherapy, the recurrence and prolonged disability of a frozen shoulder are major factors to focus on to provide the appropriate treatment.

Questions/purposes: We wished to study the effectiveness of a shoulder countertraction apparatus on ROM, pain, and function in patients with a frozen shoulder and compare their results with those of control subjects who received conventional physiotherapy.

Methods: A total of 100 participants were randomly assigned to an experimental group and a control group, with each group having 50 participants. The control group received physiotherapy and the experimental group received countertraction and physiotherapy. The total treatment time was 20 minutes a day for 5 days per week for 2 weeks. The primary outcome measure was the Oxford Shoulder Score. Secondary outcome measures included goniometer measurements for range of motion and VAS for pain assessment.

Results: For the primary outcome, 60% of participants (n = 30) achieved the fourth stage of satisfactory joint function according to the Oxford Shoulder Score in the experimental group compared with 18% (n = 9) in the control group (p < 0.001). For secondary outcomes, shoulder flexion improved from 94.1° ± 19.79° at baseline to 161.9° ± 13.05° after intervention in the experimental group. Shoulder abduction ROM improved from 90.4° ± 21.18° at baseline to 154.8° ± 13.21° after intervention in the experimental group. Pain scores decreased from 8.00 ± 0.78 at baseline to 3.48 ± 0.71 after intervention in the experimental group.

Conclusions: Shoulder countertraction along with physiotherapy was more effective than physiotherapy alone on shoulder function in patients with frozen shoulder.",spin,8,8,"[{'token': 23, 'token_string': '8', 'logits': -0.30564773082733154, 'probability': 0.7366459965705872}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.00036197309964336455, 'probability': 0.9996380805969238}]",8,8,"[{'token': 23, 'token_string': '8', 'logits': -0.49047619104385376, 'probability': 0.6123347282409668}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.0005526207387447357, 'probability': 0.9994475245475769}]",8,8,"[{'token': 23, 'token_string': '8', 'logits': -0.49190056324005127, 'probability': 0.611463189125061}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.0002892790944315493, 'probability': 0.9997107982635498}]",8,8,"[{'token': 23, 'token_string': '8', 'logits': -0.4454420804977417, 'probability': 0.6405410766601562}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.0003333727945573628, 'probability': 0.999666690826416}]",8,8,"[{'token': 23, 'token_string': '8', 'logits': -0.39942941069602966, 'probability': 0.6707026958465576}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.0004745787591673434, 'probability': 0.9995254874229431}]"
220,24674732,Is the newest fibrin sealant an effective strategy to reduce blood loss after total knee arthroplasty? A randomized controlled study.,The Journal of Arthroplasty,  Other,Other,Orthopaedic,claude_4.0-sonnet,"An RCT was conducted to ascertain whether, compared to control management, topical application of a novel fibrin sealant (Evicel, J&J) in patients undergoing primary TKA reduces peri-operative blood loss. Sixty-two patients were randomized to receive topical application of Evicel (N = 31) or not (N = 31). The mean total blood loss was 1.9L(В± 0.7) in the control group and 1.8L(В± 0.5) in the treatment group (P = 0.4). The transfusion rate was 32.3% in the control group and 25.8% in the treatment group (P = 0.5). The transfusion rate decreased linearly with increasing preoperative Hb levels in the treatment group (P = 0.005). The results of this study suggest that topical application of this novel fibrin sealant doesn't reduce perioperative blood loss and the need for allogeneic blood transfusion.",no_spin,4,4,"[{'token': 19, 'token_string': '4', 'logits': -0.4960521161556244, 'probability': 0.6089299321174622}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.00017295771976932883, 'probability': 0.9998270273208618}]",6,6,"[{'token': 21, 'token_string': '6', 'logits': -0.874895453453064, 'probability': 0.41690555214881897}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.0003657863999251276, 'probability': 0.9996343851089478}]",6,6,"[{'token': 21, 'token_string': '6', 'logits': -0.8435726761817932, 'probability': 0.4301708936691284}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.0002337421028641984, 'probability': 0.9997662305831909}]",4,4,"[{'token': 19, 'token_string': '4', 'logits': -0.7421797513961792, 'probability': 0.47607505321502686}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.00021860594279132783, 'probability': 0.9997813701629639}]",4,4,"[{'token': 19, 'token_string': '4', 'logits': -0.6309529542922974, 'probability': 0.5320845246315002}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.0002506657037883997, 'probability': 0.9997493028640747}]"
221,24674732,Is the newest fibrin sealant an effective strategy to reduce blood loss after total knee arthroplasty? A randomized controlled study.,The Journal of Arthroplasty,  Other,Other,Orthopaedic,claude_4.0-sonnet,"An RCT was conducted to ascertain whether, compared to control management, topical application of a novel fibrin sealant (Evicel, J&J) in patients undergoing primary TKA reduces peri-operative blood loss. Sixty-two patients were randomized to receive topical application of Evicel (N = 31) or not (N = 31). The primary outcome was total blood loss. Secondary outcomes included transfusion rate. The mean total blood loss was 1.9L(± 0.7) in the control group and 1.8L(± 0.5) in the treatment group (P = 0.4). The transfusion rate was 32.3% in the control group and 25.8% in the treatment group (P = 0.5). Topical application of Evicel was not more effective than control management in reducing peri-operative blood loss in patients undergoing primary TKA.",spin,4,4,"[{'token': 19, 'token_string': '4', 'logits': -0.40294215083122253, 'probability': 0.6683506965637207}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.00021860594279132783, 'probability': 0.9997813701629639}]",6,6,"[{'token': 21, 'token_string': '6', 'logits': -1.0820554494857788, 'probability': 0.338898241519928}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.0003718638326972723, 'probability': 0.9996283054351807}]",4,4,"[{'token': 19, 'token_string': '4', 'logits': -0.9299966096878052, 'probability': 0.3945550322532654}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.00022218143567442894, 'probability': 0.9997778534889221}]",4,4,"[{'token': 19, 'token_string': '4', 'logits': -0.7943697571754456, 'probability': 0.4518659710884094}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.0002215855201939121, 'probability': 0.9997783899307251}]",4,4,"[{'token': 19, 'token_string': '4', 'logits': -0.6132907271385193, 'probability': 0.5415657758712769}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.0002775999018922448, 'probability': 0.9997223615646362}]"
154,24680302,Arthroscopic Bankart repair using knot-tying versus knotless suture anchors: is there a difference?,Arthroscopy: The Journal of Arthroscopic & Related Surgery,  Other,"Claim benefit based on (+) secondary endpoint, Other",Orthopaedic,claude_4.0-sonnet,"Purpose: To compare the clinical outcome between the use of knotless sutures versus knot-tying sutures in arthroscopic Bankart repairs.

Methods: Between January 2007 and January 2011, 87 patients who underwent arthroscopic Bankart repair with the use of knot-tying suture anchors or knotless suture anchors were evaluated, with 45 patients in the knot-tying suture group and 42 patients in the knotless group. Patients were assigned to either group, with odd-numbered patients going to the knot-tying suture arm and even-numbered patients assigned to the knotless arm. Outcomes included the Constant score, the visual analog scale (VAS) score, patient satisfaction score, and range of motion in forward flexion and external rotation with the arm in adduction. Redislocations or subluxations with the 2 techniques was also studied.

Results: Both groups showed a statistically significant improvement between the preoperative and postoperative VAS scores and Constant scores. In the knot-tying suture group, the VAS score improved from 2.5 ± 2.3 to 0.7 ± 0.5 (P < .05) and the Constant score improved from 64 ± 7 to 92 ± 10 (P < .05). In the knotless group, the VAS score improved from 2.8 ± 2.5 to 0.9 ± 0.6 (P < .05), and the Constant score improved from 62 ± 6 to 89 ± 9 (P < .05). The patient satisfaction scores were 6.9 and 7.1 for the knot tying and knotless groups, respectively. No statistically significant differences were found when comparing the outcomes between the 2 groups. The change in the range of forward flexion and external rotation was also similar in the 2 groups. There was also no difference in recurrence or redislocation rates.

Conclusions: Both the knot-tying and knotless suture anchors groups showed statistically significant and similar improvement in VAS and Constant scores. Both anchors provided reasonable outcomes. The knotless suture anchor is a good alternative to knot-tying suture anchors so that arthroscopic Bankart repairs can be performed without knot tying.",no_spin,6,6,"[{'token': 21, 'token_string': '6', 'logits': -0.9644628763198853, 'probability': 0.3811878561973572}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.0004198861715849489, 'probability': 0.9995802044868469}]",6,6,"[{'token': 21, 'token_string': '6', 'logits': -1.1713346242904663, 'probability': 0.3099530041217804}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.0006828360492363572, 'probability': 0.9993173480033875}]",0,0,"[{'token': 15, 'token_string': '0', 'logits': -1.3575313091278076, 'probability': 0.257295161485672}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.014196122996509075, 'probability': 0.9859041571617126}]",0,0,"[{'token': 15, 'token_string': '0', 'logits': -0.4393671452999115, 'probability': 0.6444441080093384}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.018498754128813744, 'probability': 0.9816713333129883}]",4,4,"[{'token': 19, 'token_string': '4', 'logits': -1.3646931648254395, 'probability': 0.2554590404033661}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.0009191579301841557, 'probability': 0.9990812540054321}]"
155,24680302,Arthroscopic Bankart repair using knot-tying versus knotless suture anchors: is there a difference?,Arthroscopy: The Journal of Arthroscopic & Related Surgery,  Other,"Claim benefit based on (+) secondary endpoint, Other",Orthopaedic,claude_4.0-sonnet,"Purpose: To compare the clinical outcome between the use of knotless sutures versus knot-tying sutures in arthroscopic Bankart repairs.

Methods: Between January 2007 and January 2011, 87 patients who underwent arthroscopic Bankart repair with the use of knot-tying suture anchors or knotless suture anchors were evaluated, with 45 patients in the knot-tying suture group and 42 patients in the knotless group. Patients were assigned to either group, with odd-numbered patients going to the knot-tying suture arm and even-numbered patients assigned to the knotless arm. The primary outcome was the Constant score. Secondary outcomes included the visual analog scale (VAS) score, patient satisfaction score, range of motion in forward flexion and external rotation with the arm in adduction, and redislocations or subluxations.

Results: No statistically significant differences were found when comparing the Constant scores between the 2 groups. The knot-tying suture group had a postoperative Constant score of 92 ± 10 and the knotless group had a postoperative Constant score of 89 ± 9. For secondary outcomes, the postoperative VAS scores were 0.7 ± 0.5 and 0.9 ± 0.6 for the knot-tying and knotless groups, respectively. The patient satisfaction scores were 6.9 and 7.1 for the knot tying and knotless groups, respectively. The change in the range of forward flexion and external rotation was similar in the 2 groups. There was no difference in recurrence or redislocation rates between groups.

Conclusions: Knotless suture anchors were not more effective than knot-tying suture anchors on the Constant score in patients undergoing arthroscopic Bankart repairs.",spin,4,4,"[{'token': 19, 'token_string': '4', 'logits': -0.8111096024513245, 'probability': 0.4443647265434265}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.0002420847595203668, 'probability': 0.9997579455375671}]",6,6,"[{'token': 21, 'token_string': '6', 'logits': -0.989395022392273, 'probability': 0.3718015253543854}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.0005446380819194019, 'probability': 0.9994555115699768}]",4,4,"[{'token': 19, 'token_string': '4', 'logits': -1.310681700706482, 'probability': 0.2696361839771271}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.0002494739310350269, 'probability': 0.999750554561615}]",0,0,"[{'token': 15, 'token_string': '0', 'logits': -0.760237991809845, 'probability': 0.46755513548851013}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.007103662937879562, 'probability': 0.9929214119911194}]",4,4,"[{'token': 19, 'token_string': '4', 'logits': -1.298348307609558, 'probability': 0.27298229932785034}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.0009577454766258597, 'probability': 0.9990427494049072}]"
205,24691840,External rotation immobilization for primary shoulder dislocation: a randomized controlled trial.,Clinical Orthopaedics and Related Research,"  Focus on (+) modified treatment population (e.g., report per-protocol rather than intention to treat)",,Orthopaedic,claude_4.0-sonnet,"Background: The traditional treatment for primary anterior shoulder dislocations has been immobilization in a sling with the arm in a position of adduction and internal rotation. However, recent basic science and clinical data have suggested recurrent instability may be reduced with immobilization in external rotation after primary shoulder dislocation.

Questions/purposes: We performed a randomized controlled trial to compare the (1) frequency of recurrent instability and (2) disease-specific quality-of-life scores after treatment of first-time shoulder dislocation using either immobilization in external rotation or immobilization in internal rotation in a group of young patients.

Methods: Sixty patients younger than 35 years of age with primary, traumatic, anterior shoulder dislocations were randomized (concealed, computer-generated) to immobilization with either an internal rotation sling (n = 29) or an external rotation brace (n = 31) at a mean of 4 days after closed reduction (range, 1-7 days). Patients with large bony lesions or polytrauma were excluded. The two groups were similar at baseline. Both groups were immobilized for 4 weeks with identical therapy protocols thereafter. Blinded assessments were completed by independent observers for a minimum of 12 months (mean, 25 months; range, 12-43 months). The primary outcome was recurrent instability, defined as a second documented anterior dislocation or multiple episodes of shoulder subluxation severe enough for the patient to request surgical stabilization. Secondary outcomes included validated disease-specific quality-of-life data (Western Ontario Shoulder Instability index [WOSI], American Shoulder and Elbow Surgeons evaluation [ASES]). Ten patients (17%, five from each group) were lost to followup. Reported compliance with immobilization in both groups was excellent (80%).

Results: There was no difference in the rate of recurrent instability between groups: 10 of 27 patients (37%) with the external rotation brace versus 10 of 25 patients (40%) with the sling redislocated or developed symptomatic recurrent instability (p = 0.41). WOSI scores were not different between groups (p = 0.74). ASES scores were not significantly different between groups (p = 0.05).

Conclusions: Immobilization in external rotation was not more effective than sling immobilization in the prevention of recurrent instability after primary anterior shoulder dislocation in patients younger than 35 years of age.",spin,4,4,"[{'token': 19, 'token_string': '4', 'logits': -0.7998090386390686, 'probability': 0.44941475987434387}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.00036971885128878057, 'probability': 0.999630331993103}]",6,6,"[{'token': 21, 'token_string': '6', 'logits': -1.1502506732940674, 'probability': 0.3165574073791504}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.0008704449282959104, 'probability': 0.9991298317909241}]",4,4,"[{'token': 19, 'token_string': '4', 'logits': -1.2846943140029907, 'probability': 0.2767351567745209}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.000662822334561497, 'probability': 0.999337375164032}]",0,0,"[{'token': 15, 'token_string': '0', 'logits': -0.5702395439147949, 'probability': 0.5653899908065796}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.01886017806828022, 'probability': 0.9813165664672852}]",4,4,"[{'token': 19, 'token_string': '4', 'logits': -1.1929991245269775, 'probability': 0.30331021547317505}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.0009136793087236583, 'probability': 0.9990867376327515}]"
204,24691840,External rotation immobilization for primary shoulder dislocation: a randomized controlled trial.,Clinical Orthopaedics and Related Research,"  Focus on (+) modified treatment population (e.g., report per-protocol rather than intention to treat)",,Orthopaedic,claude_4.0-sonnet,"Background: The traditional treatment for primary anterior shoulder dislocations has been immobilization in a sling with the arm in a position of adduction and internal rotation. However, recent basic science and clinical data have suggested recurrent instability may be reduced with immobilization in external rotation after primary shoulder dislocation.

Questions/purposes: We performed a randomized controlled trial to compare the (1) frequency of recurrent instability and (2) disease-specific quality-of-life scores after treatment of first-time shoulder dislocation using either immobilization in external rotation or immobilization in internal rotation in a group of young patients.

Methods: Sixty patients younger than 35 years of age with primary, traumatic, anterior shoulder dislocations were randomized (concealed, computer-generated) to immobilization with either an internal rotation sling (n = 29) or an external rotation brace (n = 31) at a mean of 4 days after closed reduction (range, 1-7 days). Patients with large bony lesions or polytrauma were excluded. The two groups were similar at baseline. Both groups were immobilized for 4 weeks with identical therapy protocols thereafter. Blinded assessments were completed by independent observers for a minimum of 12 months (mean, 25 months; range, 12-43 months). Recurrent instability was defined as a second documented anterior dislocation or multiple episodes of shoulder subluxation severe enough for the patient to request surgical stabilization. Validated disease-specific quality-of-life data (Western Ontario Shoulder Instability index [WOSI], American Shoulder and Elbow Surgeons evaluation [ASES]) were also collected. Ten patients (17%, five from each group) were lost to followup. Reported compliance with immobilization in both groups was excellent (80%).

Results: With the numbers available, there was no difference in the rate of recurrent instability between groups: 10 of 27 patients (37%) with the external rotation brace versus 10 of 25 patients (40%) with the sling redislocated or developed symptomatic recurrent instability (p = 0.41). WOSI scores were not different between groups (p = 0.74) and, although the difference in ASES scores approached statistical significance (p = 0.05), the magnitude of this difference was small and of uncertain clinical importance.

Conclusions: Despite previous published findings, our results show immobilization in external rotation did not confer a significant benefit versus sling immobilization in the prevention of recurrent instability after primary anterior shoulder dislocation. Further studies with larger numbers may elucidate whether functional outcomes, compliance, or comfort with immobilization can be improved with this device.",no_spin,4,4,"[{'token': 19, 'token_string': '4', 'logits': -0.5878942012786865, 'probability': 0.5554957985877991}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.0003334919747430831, 'probability': 0.9996666312217712}]",8,8,"[{'token': 23, 'token_string': '8', 'logits': -0.8202164173126221, 'probability': 0.44033631682395935}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.000399033073335886, 'probability': 0.9996010661125183}]",4,4,"[{'token': 19, 'token_string': '4', 'logits': -1.1752196550369263, 'probability': 0.3087511658668518}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.00034231049357913435, 'probability': 0.9996578097343445}]",0,0,"[{'token': 15, 'token_string': '0', 'logits': -1.2768950462341309, 'probability': 0.27890193462371826}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.007484608795493841, 'probability': 0.9925433397293091}]",6,6,"[{'token': 21, 'token_string': '6', 'logits': -1.2545788288116455, 'probability': 0.2851959466934204}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.0006500753224827349, 'probability': 0.9993500709533691}]"
9,24721024,A comparison of suprascapular nerve block and procedural sedation analgesia in shoulder dislocation reduction.,The American Journal of Emergency Medicine,,Claim equivalence/non-inferiority versus control for a (-) endpoint,Emergency Medicine,claude_4.0-sonnet,"OBJECTIVES: Dislocation of the shoulder joint is one of the most common 
dislocations. The reduction procedure is a painful procedure. In this study, 2 
different treatment groups were compared for pain control during shoulder 
dislocation reduction.
METHODS: The study was planned to be prospective and randomized. The primary outcome was reduction success. As procedural 
sedation analgesia (SA), titration of ketamine 1 to 2 mg/kg was administered 
intravenously to group 1. Suprascapular nerve block (SNB) was applied under 
ultrasound guidance (USG) to group 2. Secondary outcomes included length of hospital stay, complications, side 
effects, patient-physician satisfaction, and ease of application. Conformity to normal distribution of 
variables was examined with the Kolmogorov-Smirnov test. The П‡2 test and Fisher 
test were used to evaluate differences between the groups in categorical 
variables and the Mann-Whitney U test, and a value of P<.05 was accepted as 
statistically significant.
RESULTS: The study comprised a total of 41 patients; 20 in the group 1 and 21 in 
the group 2. No statistically significant difference was determined between the 
groups in terms of age (P=.916), sex (P=.972), reduction success (P=.540), and 
patient-physician satisfaction (P=.198). The time spent in the emergency 
department (ED) by patients in the SA group was longer compared 
with the SNB group. No side effects were observed in the SNB group.
CONCLUSIONS: Suprascapular nerve block was not more effective on reduction success than sedation analgesia in patients with shoulder dislocations.",spin,4,4,"[{'token': 19, 'token_string': '4', 'logits': -0.7014159560203552, 'probability': 0.49588266015052795}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.00035958975786343217, 'probability': 0.9996405243873596}]",6,6,"[{'token': 21, 'token_string': '6', 'logits': -0.9269682168960571, 'probability': 0.3957517147064209}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.0004984090337529778, 'probability': 0.999501645565033}]",4,4,"[{'token': 19, 'token_string': '4', 'logits': -0.9137036800384521, 'probability': 0.4010361433029175}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.0004481264913920313, 'probability': 0.9995519518852234}]",4,4,"[{'token': 19, 'token_string': '4', 'logits': -1.1084548234939575, 'probability': 0.33006858825683594}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.0012738931691274047, 'probability': 0.9987268447875977}]",4,4,"[{'token': 19, 'token_string': '4', 'logits': -1.228733777999878, 'probability': 0.29266291856765747}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.0014327033422887325, 'probability': 0.9985682964324951}]"
